<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DRE.US,D,20060519,000000,22.5833,22.6221,22.084,22.1706,1109401.1160431,0
DRE.US,D,20060522,000000,22.0582,22.2342,21.9139,22.1775,689763.33943569,0
DRE.US,D,20060523,000000,22.3386,22.4829,21.8085,21.9139,548770.78122717,0
DRE.US,D,20060524,000000,21.6404,22.0969,21.6185,22.0582,689609.51511396,0
DRE.US,D,20060525,000000,22.2093,22.6967,22.1377,22.4829,742082.71118931,0
DRE.US,D,20060526,000000,22.4829,22.7405,22.3735,22.7405,427089.71041548,0
DRE.US,D,20060530,000000,22.7464,22.7464,22.28,22.3386,611737.20897478,0
DRE.US,D,20060531,000000,22.462,22.6778,22.0243,22.3158,1316863.8782163,0
DRE.US,D,20060601,000000,22.3804,22.8628,22.3327,22.8628,573407.80739644,0
DRE.US,D,20060602,000000,22.9792,23.1055,22.7096,22.9404,812200.4618156,0
DRE.US,D,20060605,000000,22.9135,23.4994,22.8628,23.2139,820564.28228906,0
DRE.US,D,20060606,000000,23.3074,23.3134,22.7146,22.8031,482304.59881336,0
DRE.US,D,20060607,000000,22.7753,23.1413,22.6171,22.9404,484125.35598098,0
DRE.US,D,20060608,000000,22.9006,22.9712,22.3575,22.7892,700712.01174678,0
DRE.US,D,20060609,000000,22.8598,23.0896,22.7842,22.9991,424811.50183358,0
DRE.US,D,20060612,000000,22.9633,22.9633,22.4391,22.5406,757291.21128572,0
DRE.US,D,20060613,000000,22.4679,22.6171,22.0969,22.265,1048104.6373046,0
DRE.US,D,20060614,000000,22.2223,22.3506,22.0969,22.28,508156.13335286,0
DRE.US,D,20060615,000000,22.3506,22.6838,22.2491,22.6838,527169.02059575,0
DRE.US,D,20060616,000000,22.4829,22.7464,22.3456,22.5833,1007347.2243735,0
DRE.US,D,20060619,000000,22.7146,22.7146,22.3575,22.458,412186.84818708,0
DRE.US,D,20060620,000000,22.4212,22.4769,22.1775,22.2143,501771.92130737,0
DRE.US,D,20060621,000000,22.1894,22.5833,22.092,22.5833,421310.74177966,0
DRE.US,D,20060622,000000,22.453,22.5406,22.1626,22.2949,597742.21186087,0
DRE.US,D,20060623,000000,22.2561,22.2561,21.9865,22.0582,591813.44045422,0
DRE.US,D,20060626,000000,22.0711,22.3575,21.9716,22.2561,696454.19473691,0
DRE.US,D,20060627,000000,22.2223,22.5833,22.2143,22.5833,1577708.7069671,0
DRE.US,D,20060628,000000,22.5793,22.6967,22.4212,22.5833,586946.35848378,0
DRE.US,D,20060629,000000,22.651,23.02,22.4471,22.9484,810222.86416308,0
DRE.US,D,20060630,000000,23.2328,23.3412,23.0448,23.1105,1672919.9297892,0
DRE.US,D,20060703,000000,23.2587,23.3711,23.1413,23.3552,360771.31999706,0
DRE.US,D,20060705,000000,23.1413,23.2517,22.7464,23.1901,767034.4237161,0
DRE.US,D,20060706,000000,23.1831,23.385,23.013,23.3711,622382.25419331,0
DRE.US,D,20060707,000000,23.3661,23.4526,23.2468,23.3134,447320.12219178,0
DRE.US,D,20060710,000000,23.3343,23.6635,23.3283,23.6635,459638.13258255,0
DRE.US,D,20060711,000000,23.6635,23.7938,23.4855,23.6884,437434.14470463,0
DRE.US,D,20060712,000000,23.7679,23.8256,23.4715,23.7003,473784.94324273,0
DRE.US,D,20060713,000000,23.5034,23.7053,23.2139,23.3412,485035.23187093,0
DRE.US,D,20060714,000000,23.2826,23.385,22.9484,22.9991,642306.02271388,0
DRE.US,D,20060717,000000,22.9205,23.0976,22.8161,23.0299,583749.22552242,0
DRE.US,D,20060718,000000,23.0558,23.3472,22.9583,23.3472,479866.53358339,0
DRE.US,D,20060719,000000,23.209,23.8127,23.209,23.7938,712121.15163533,0
DRE.US,D,20060720,000000,23.9848,23.9848,23.5451,23.6088,579338.58957855,0
DRE.US,D,20060721,000000,23.6347,23.6347,22.9006,22.9484,758052.28979256,0
DRE.US,D,20060724,000000,22.9792,23.3134,22.8519,23.3134,427545.15105432,0
DRE.US,D,20060725,000000,23.209,23.6884,23.1702,23.6416,444733.25957869,0
DRE.US,D,20060726,000000,23.5223,24.1937,23.4994,24.1937,735239.03695409,0
DRE.US,D,20060727,000000,23.8316,24.6074,23.7938,24.2613,759578.46835714,0
DRE.US,D,20060728,000000,24.4254,24.5786,24.2553,24.5786,772502.7275453,0
DRE.US,D,20060731,000000,24.6204,24.6502,24.3249,24.497,761098.61459537,0
DRE.US,D,20060801,000000,24.3249,24.4632,24.133,24.2951,1414202.5014618,0
DRE.US,D,20060802,000000,24.319,24.3379,24.0624,24.0882,581623.83587452,0
DRE.US,D,20060803,000000,23.9261,24.4383,23.8982,24.4383,583907.07139504,0
DRE.US,D,20060804,000000,24.6074,24.9366,24.5786,24.9366,469980.55609625,0
DRE.US,D,20060807,000000,24.872,24.872,24.5925,24.689,395754.79123093,0
DRE.US,D,20060808,000000,24.5925,24.8044,24.138,24.2484,581161.35752161,0
DRE.US,D,20060809,000000,24.314,24.3249,24.0116,24.0753,756839.79219778,0
DRE.US,D,20060810,000000,23.762,23.8595,23.3711,23.6953,772656.55186703,0
DRE.US,D,20060811,000000,23.6953,23.7192,23.5034,23.6705,538271.51722857,0
DRE.US,D,20060814,000000,23.7351,24.0544,23.7192,23.945,758970.2087843,0
DRE.US,D,20060815,000000,24.133,24.2613,24.0256,24.1499,729760.67924764,0
DRE.US,D,20060816,000000,24.1817,24.2285,24.0753,24.125,273321.69040191,0
DRE.US,D,20060817,000000,24.1618,24.2663,24.0753,24.1549,329290.61959257,0
DRE.US,D,20060818,000000,24.1937,24.2285,24.0335,24.2006,438800.46662114,0
DRE.US,D,20060821,000000,24.2613,24.2663,24.1161,24.2215,341003.38657367,0
DRE.US,D,20060822,000000,24.2145,24.4523,24.0753,24.4523,402753.2951756,0
DRE.US,D,20060823,000000,24.5239,24.5239,24.1549,24.314,289595.90148544,0
DRE.US,D,20060824,000000,24.2951,24.4254,24.1937,24.4254,547699.03791371,0
DRE.US,D,20060825,000000,24.3598,24.4702,24.2802,24.3379,218262.6371012,0
DRE.US,D,20060828,000000,24.4383,24.7138,24.3448,24.7138,434844.26592838,0
DRE.US,D,20060829,000000,24.7138,24.7924,24.4891,24.7845,385108.74062467,0
DRE.US,D,20060830,000000,24.7994,24.9317,24.7536,24.9317,435456.54705212,0
DRE.US,D,20060831,000000,24.9625,25.1167,24.878,24.9695,518501.57302974,0
DRE.US,D,20060901,000000,24.9844,24.9844,24.6353,24.694,460703.84356967,0
DRE.US,D,20060905,000000,24.7079,24.9625,24.6562,24.7795,685655.32519665,0
DRE.US,D,20060906,000000,24.6124,24.7138,24.4771,24.497,734937.42063698,0
DRE.US,D,20060907,000000,24.3747,24.4891,24.0186,24.2951,771898.48952336,0
DRE.US,D,20060908,000000,24.2613,24.5925,24.0335,24.5706,374463.69540613,0
DRE.US,D,20060911,000000,24.4065,24.6353,24.2086,24.6353,407931.04195266,0
DRE.US,D,20060912,000000,24.5239,24.9695,24.3985,24.9695,605501.79431239,0
DRE.US,D,20060913,000000,24.8989,25.0172,24.8193,25.0172,407316.75005348,0
DRE.US,D,20060914,000000,24.8541,24.9178,24.6631,24.9178,477588.32500149,0
DRE.US,D,20060915,000000,24.9178,25.1077,24.7845,24.9625,865892.18781207,0
DRE.US,D,20060918,000000,24.9317,25.0421,24.7924,24.9178,563977.27054813,0
DRE.US,D,20060919,000000,24.9496,25.1077,24.8272,24.9923,566411.31422721,0
DRE.US,D,20060920,000000,25.0719,25.3106,24.8412,24.9366,560937.98345939,0
DRE.US,D,20060921,000000,24.8849,24.9366,24.4254,24.682,617970.61286172,0
DRE.US,D,20060922,000000,24.7079,24.7845,24.4115,24.7626,484125.35598098,0
DRE.US,D,20060925,000000,24.7397,24.8471,24.5169,24.6502,713641.29787356,0
DRE.US,D,20060926,000000,24.6711,24.8611,24.4115,24.5845,981186.03041509,0
DRE.US,D,20060927,000000,24.5239,24.9496,24.4254,24.872,1254801.2940323,0
DRE.US,D,20060928,000000,24.7536,24.8611,24.4324,24.5925,825739.01290294,0
DRE.US,D,20060929,000000,24.5239,24.7397,24.4702,24.5587,551045.9736459,0
DRE.US,D,20061002,000000,24.5239,24.7795,24.314,24.5925,448835.24149139,0
DRE.US,D,20061003,000000,24.5925,25.0103,24.5239,24.9844,767935.25111653,0
DRE.US,D,20061004,000000,25.0103,25.1495,24.9555,25.1236,1138908.240346,0
DRE.US,D,20061005,000000,25.0789,25.247,24.9973,25.247,594700.91399668,0
DRE.US,D,20061006,000000,25.1813,25.1813,24.7845,24.8989,490819.22744538,0
DRE.US,D,20061009,000000,24.8133,25.1415,24.6074,25.1286,437887.57456802,0
DRE.US,D,20061010,000000,25.1236,25.1754,24.6711,24.9695,474239.37849384,0
DRE.US,D,20061011,000000,24.9257,25.2967,24.8193,25.1236,545728.47797525,0
DRE.US,D,20061012,000000,25.1873,25.3594,25.1167,25.3594,295830.31076011,0
DRE.US,D,20061013,000000,25.2798,25.6289,25.247,25.6021,315297.63325411,0
DRE.US,D,20061016,000000,25.5732,25.7602,25.5165,25.6617,422069.80951105,0
DRE.US,D,20061017,000000,25.5732,25.6548,25.4499,25.4777,438496.83952858,0
DRE.US,D,20061018,000000,25.5503,25.7135,25.3743,25.6369,424502.8478024,0
DRE.US,D,20061019,000000,25.5732,25.7135,25.435,25.5056,404580.08466956,0
DRE.US,D,20061020,000000,25.4061,25.6548,25.3057,25.5732,470437.00212281,0
DRE.US,D,20061023,000000,25.4777,25.6757,25.3106,25.609,614931.32577297,0
DRE.US,D,20061024,000000,25.5941,25.6438,25.2649,25.3236,689304.88263368,0
DRE.US,D,20061025,000000,25.3305,25.5682,25.3305,25.5623,567170.3819586,0
DRE.US,D,20061026,000000,25.8368,26.2187,25.6816,26.1959,839578.17491967,0
DRE.US,D,20061027,000000,26.0934,26.2933,25.6369,25.6856,1055404.7575664,0
DRE.US,D,20061030,000000,26.0248,26.2993,25.8925,26.2993,850833.49048649,0
DRE.US,D,20061031,000000,26.3759,26.4505,25.9273,26.3371,920952.2465005,0
DRE.US,D,20061101,000000,26.3978,26.4316,26.2456,26.351,1350931.4412339,0
DRE.US,D,20061102,000000,26.2317,26.2526,25.9124,26.0626,1273207.9324778,0
DRE.US,D,20061103,000000,26.0049,26.17,25.7135,25.9482,1137992.3321297,0
DRE.US,D,20061106,000000,26.0198,26.2595,25.801,26.1113,738736.78084484,0
DRE.US,D,20061107,000000,26.0049,26.163,25.8706,25.981,513634.4910593,0
DRE.US,D,20061108,000000,25.9373,26.0994,25.7891,26.0119,408533.26919915,0
DRE.US,D,20061109,000000,26.0457,26.3331,25.9194,26.2595,605195.15105666,0
DRE.US,D,20061110,000000,26.17,26.2317,26.0119,26.2317,723526.26997298,0
DRE.US,D,20061113,000000,26.17,26.2933,26.0815,26.2018,881252.50145476,0
DRE.US,D,20061114,000000,26.3053,26.5927,26.2078,26.5927,914406.16703149,0
DRE.US,D,20061115,000000,26.5609,26.8255,26.4962,26.6922,592119.07832222,0
DRE.US,D,20061116,000000,26.6862,26.9438,26.6862,26.8195,1431088.9936691,0
DRE.US,D,20061117,000000,26.7807,27.1398,26.7529,27.0214,9243582.9903085,0
DRE.US,D,20061120,000000,28.1086,28.3721,27.9544,28.2528,3490340.215555,0
DRE.US,D,20061121,000000,28.2458,28.8167,28.211,28.6079,2292417.7266033,0
DRE.US,D,20061122,000000,28.5701,28.7591,28.4895,28.6198,861023.09506619,0
DRE.US,D,20061124,000000,28.5701,28.8963,28.4995,28.8963,376898.74447293,0
DRE.US,D,20061127,000000,28.8834,28.8963,28.3771,28.5542,1985631.705818,0
DRE.US,D,20061128,000000,28.4358,28.4358,28.1086,28.1732,1490253.0450456,0
DRE.US,D,20061129,000000,28.2528,28.5203,28.1732,28.4676,1230770.5166604,0
DRE.US,D,20061130,000000,28.4159,28.7103,28.3443,28.6128,1612235.7321744,0
DRE.US,D,20061201,000000,28.7183,28.7322,28.2458,28.4756,999887.24746364,0
DRE.US,D,20061204,000000,28.4676,28.9222,28.406,28.8894,904525.21648297,0
DRE.US,D,20061205,000000,28.9092,28.961,28.6079,28.7103,1316248.5809294,0
DRE.US,D,20061206,000000,28.5999,28.6984,28.3214,28.397,1013882.2445775,0
DRE.US,D,20061207,000000,28.4995,28.5621,28.1245,28.219,536448.7492855,0
DRE.US,D,20061208,000000,28.206,28.4428,27.6978,28.0429,2914193.7319992,0
DRE.US,D,20061211,000000,28.036,28.4159,27.9932,28.206,1166740.3887012,0
DRE.US,D,20061212,000000,28.1523,28.3085,28.0071,28.0807,804896.32000292,0
DRE.US,D,20061213,000000,28.1464,28.1464,27.66,27.8758,922930.84954074,0
DRE.US,D,20061214,000000,27.9106,28.028,27.7654,27.8758,1301498.537635,0
DRE.US,D,20061215,000000,27.9444,28.1026,27.5884,27.5884,990920.19435596,0
DRE.US,D,20061218,000000,27.6063,27.7853,27.3576,27.4501,1549113.4693296,0
DRE.US,D,20061219,000000,27.3685,27.3755,26.91,27.2631,1517174.3121231,0
DRE.US,D,20061220,000000,27.0542,27.3576,26.9568,27.2741,1259979.0408094,0
DRE.US,D,20061221,000000,27.3367,27.4501,26.8503,26.8643,1142706.5951661,0
DRE.US,D,20061222,000000,26.9229,26.9717,26.5689,26.6474,868932.48028854,0
DRE.US,D,20061226,000000,26.8145,27.0483,26.6415,26.91,695088.87820813,0
DRE.US,D,20061227,000000,26.8643,27.0751,26.8314,26.9717,787259.80855377,0
DRE.US,D,20061228,000000,27.1338,27.1338,26.7986,27.0154,524125.71195611,0
DRE.US,D,20061229,000000,27.0423,27.1537,26.7926,26.8911,720338.18550113,0
DRE.US,D,20070103,000000,26.7578,27.1,26.4505,26.7578,1277773.3981311,0
DRE.US,D,20070104,000000,26.7807,26.9767,26.6146,26.8643,1050995.1270102,0
DRE.US,D,20070105,000000,26.7578,26.7926,26.3699,26.4644,1163092.8420396,0
DRE.US,D,20070108,000000,26.542,26.6007,26.3122,26.5291,855548.75891065,0
DRE.US,D,20070109,000000,26.5291,26.9767,26.5161,26.8842,1231386.8193351,0
DRE.US,D,20070110,000000,26.8145,27.3228,26.6992,27.2193,1034112.6563538,0
DRE.US,D,20070111,000000,27.283,27.6122,27.2263,27.4103,723677.07813154,0
DRE.US,D,20070112,000000,27.3685,27.4929,27.3168,27.4501,640030.83029514,0
DRE.US,D,20070116,000000,26.8563,27.66,26.8563,27.6331,893574.53339643,0
DRE.US,D,20070117,000000,27.6122,27.9186,27.283,27.7982,780716.74524793,0
DRE.US,D,20070118,000000,28.036,28.036,27.6281,27.832,760181.70099136,0
DRE.US,D,20070119,000000,27.8758,28.1404,27.6212,28.1245,611737.20897478,0
DRE.US,D,20070122,000000,28.1643,28.1971,27.8957,27.9544,721243.03445246,0
DRE.US,D,20070123,000000,27.9037,28.1404,27.7445,27.9673,649910.77545594,0
DRE.US,D,20070124,000000,27.8609,28.3572,27.8609,28.3572,792737.16087249,0
DRE.US,D,20070125,000000,28.3363,28.6586,28.1812,28.5203,1214956.7731544,0
DRE.US,D,20070126,000000,28.5333,28.6864,28.3005,28.6864,819048.15760172,0
DRE.US,D,20070129,000000,28.6735,28.7521,28.4995,28.7461,1580447.3831265,0
DRE.US,D,20070130,000000,28.7053,28.8018,28.5701,28.8018,882014.58534933,0
DRE.US,D,20070131,000000,28.6934,29.1112,28.6198,29.0087,815240.75429207,0
DRE.US,D,20070201,000000,29.0087,29.6433,28.9271,29.6433,3588290.1145364,0
DRE.US,D,20070202,000000,29.6512,30.2222,29.6433,30.1704,2159333.5482294,0
DRE.US,D,20070205,000000,30.2421,30.3296,30.1704,30.2848,2596155.4118103,0
DRE.US,D,20070206,000000,30.3137,30.8816,30.1983,30.8548,1685395.7860526,0
DRE.US,D,20070207,000000,30.8418,31.6952,30.4887,31.6952,4018573.9417501,0
DRE.US,D,20070208,000000,31.36,31.8325,31.2964,31.5838,3809135.5926998,0
DRE.US,D,20070209,000000,31.5838,31.8017,30.7105,31.4794,2958910.3617862,0
DRE.US,D,20070212,000000,31.2238,31.2506,30.1834,30.2421,3610861.0689335,0
DRE.US,D,20070213,000000,30.263,30.7603,29.874,30.7185,1634078.7858595,0
DRE.US,D,20070214,000000,30.4828,30.6906,30.2769,30.3405,1656136.9925175,0
DRE.US,D,20070215,000000,30.4758,30.8747,30.3863,30.8299,1212829.372731,0
DRE.US,D,20070216,000000,30.6598,30.7891,30.249,30.6827,910155.38773569,0
DRE.US,D,20070220,000000,30.6827,30.8359,30.4072,30.7245,1240968.1643419,0
DRE.US,D,20070221,000000,29.52,30.6767,29.52,30.5773,951825.69271988,0
DRE.US,D,20070222,000000,30.7185,30.7603,30.3236,30.4072,1126740.032726,0
DRE.US,D,20070223,000000,30.3734,30.5216,30.0004,30.1058,1143620.492607,0
DRE.US,D,20070226,000000,30.2281,30.3236,29.4245,29.8442,1348079.1562618,0
DRE.US,D,20070227,000000,29.5866,29.6791,28.8356,29.1271,1557778.9061202,0
DRE.US,D,20070228,000000,29.2922,29.3996,28.961,28.9659,1940000.1732024,0
DRE.US,D,20070301,000000,28.8426,29.0475,28.1334,28.7521,1955054.8489771,0
DRE.US,D,20070302,000000,28.7959,28.9719,28.5203,28.577,1359748.6915707,0
DRE.US,D,20070305,000000,28.4358,28.5999,27.9106,27.9106,1569802.3379079,0
DRE.US,D,20070306,000000,28.1404,28.8645,27.9822,28.7322,2126782.1098991,0
DRE.US,D,20070307,000000,28.6984,28.8098,28.1921,28.2279,893574.53339643,0
DRE.US,D,20070308,000000,28.3363,28.7909,28.3363,28.4239,1286595.6754066,0
DRE.US,D,20070309,000000,28.589,28.8098,28.4547,28.7909,520476.15451908,0
DRE.US,D,20070312,000000,28.7591,28.9092,28.4428,28.8098,483218.49625421,0
DRE.US,D,20070313,000000,28.6457,28.6934,28.0161,28.0867,1081873.6001682,0
DRE.US,D,20070314,000000,28.1851,28.3005,27.6659,28.2279,1105139.2774823,0
DRE.US,D,20070315,000000,28.1245,28.6367,28.0867,28.577,918603.66077794,0
DRE.US,D,20070316,000000,28.4895,28.6367,28.219,28.3721,1177389.4554706,0
DRE.US,D,20070319,000000,28.4428,28.8098,28.3005,28.7839,1087342.9093851,0
DRE.US,D,20070320,000000,28.6666,28.8516,28.5333,28.6735,801096.95979505,0
DRE.US,D,20070321,000000,28.6367,29.2255,28.4955,29.1181,687331.30653206,0
DRE.US,D,20070322,000000,29.1062,29.1649,28.9162,28.9968,630997.4215977,0
DRE.US,D,20070323,000000,29.0923,29.333,29.0087,29.146,470893.44814937,0
DRE.US,D,20070326,000000,29.2434,29.2434,28.6367,28.6984,984376.12566239,0
DRE.US,D,20070327,000000,28.5333,28.7909,28.3771,28.5134,736456.56148749,0
DRE.US,D,20070328,000000,28.5134,28.5701,28.1812,28.3721,2037241.2738387,0
DRE.US,D,20070329,000000,28.5333,28.6984,28.0946,28.1573,1087282.5861217,0
DRE.US,D,20070330,000000,28.3214,28.6586,28.2408,28.582,1120355.8206805,0
DRE.US,D,20070402,000000,28.6258,28.7521,28.4467,28.6128,906652.61690632,0
DRE.US,D,20070403,000000,28.6666,28.8894,28.5621,28.776,848397.43603197,0
DRE.US,D,20070404,000000,28.776,28.8018,28.5283,28.7909,1084457.4466181,0
DRE.US,D,20070405,000000,28.6506,28.9162,28.6128,28.7402,440325.63979799,0
DRE.US,D,20070409,000000,28.7402,28.9222,28.6367,28.8555,545421.83471953,0
DRE.US,D,20070410,000000,28.8018,29.0266,28.6735,28.8645,890496.03618646,0
DRE.US,D,20070411,000000,28.5999,28.8963,28.4358,28.5402,944378.78585044,0
DRE.US,D,20070412,000000,27.9544,28.5621,27.9544,28.3294,783139.72966205,0
DRE.US,D,20070413,000000,28.2528,28.7461,28.1971,28.7461,755467.43795493,0
DRE.US,D,20070416,000000,28.776,28.776,28.5134,28.6934,566563.12777349,0
DRE.US,D,20070417,000000,28.6864,29.0992,28.6367,28.9968,812050.65904477,0
DRE.US,D,20070418,000000,28.8963,29.0027,28.7322,28.7322,583841.721193,0
DRE.US,D,20070419,000000,29.8512,29.8512,28.4995,28.5462,527175.05292209,0
DRE.US,D,20070420,000000,28.8018,28.8516,28.5462,28.7322,550290.92746541,0
DRE.US,D,20070423,000000,28.6666,29.4046,28.6666,29.3618,776914.3688769,0
DRE.US,D,20070424,000000,29.4553,29.4553,29.0187,29.2703,685655.32519665,0
DRE.US,D,20070425,000000,29.4702,29.52,28.8555,29.0336,778742.16375859,0
DRE.US,D,20070426,000000,28.8227,29.1718,28.7959,28.9351,655940.08563497,0
DRE.US,D,20070427,000000,28.8645,29.0684,28.8018,28.8784,516217.33212149,0
DRE.US,D,20070430,000000,28.9968,29.0336,28.3443,28.3443,1765399.5141661,0
DRE.US,D,20070501,000000,28.4467,28.589,28.036,28.2786,800946.1516365,0
DRE.US,D,20070502,000000,28.2339,28.582,28.1404,28.3363,1139361.6702094,0
DRE.US,D,20070503,000000,28.771,28.8695,28.3214,28.3443,586642.73139123,0
DRE.US,D,20070504,000000,28.4955,28.5054,28.1245,28.1245,950611.18434965,0
DRE.US,D,20070507,000000,28.7053,28.7103,27.5416,28.3214,1575427.482222,0
DRE.US,D,20070508,000000,28.0807,28.3085,28.0429,28.1523,595462.99789125,0
DRE.US,D,20070509,000000,28.022,28.3214,28.0161,28.2408,1235336.9877015,0
DRE.US,D,20070510,000000,28.0011,28.1086,27.5615,27.5615,1397929.295766,0
DRE.US,D,20070511,000000,28.0728,28.0728,27.6122,27.6729,530366.15355712,0
DRE.US,D,20070514,000000,27.5754,27.7057,27.2691,27.3168,567931.46046545,0
DRE.US,D,20070515,000000,27.6122,27.6212,26.8195,26.8772,883228.08833183,0
DRE.US,D,20070516,000000,26.8195,27.0294,26.3759,26.5689,1074725.2934527,0
DRE.US,D,20070517,000000,26.3699,26.5082,25.7314,25.801,1916180.5272525,0
DRE.US,D,20070518,000000,25.7801,25.8786,25.2211,25.4121,1739001.0487049,0
DRE.US,D,20070521,000000,25.4121,25.6289,25.2599,25.3445,2005407.6823432,0
DRE.US,D,20070522,000000,25.6488,26.3371,25.4857,26.0626,3318007.7112233,0
DRE.US,D,20070523,000000,26.2187,26.7529,26.0994,26.163,2489840.6869676,0
DRE.US,D,20070524,000000,26.0516,26.1203,25.3186,25.5941,1934834.491078,0
DRE.US,D,20070525,000000,25.6816,26.0626,25.3743,25.5682,1553365.2540132,0
DRE.US,D,20070529,000000,25.9194,26.7061,25.9194,26.2187,1494717.9719266,0
DRE.US,D,20070530,000000,26.1889,26.6693,26.1889,26.6226,2057083.6059536,0
DRE.US,D,20070531,000000,26.6922,26.7926,26.2665,26.3759,1776197.3783186,0
DRE.US,D,20070601,000000,26.365,26.5032,26.0745,26.2078,1205068.7848918,0
DRE.US,D,20070604,000000,26.1412,26.4435,26.1342,26.3262,1361118.0296504,0
DRE.US,D,20070605,000000,26.2118,26.3371,25.8308,25.8985,1891937.6130709,0
DRE.US,D,20070606,000000,25.7453,25.8925,25.5812,25.5861,1975443.106626,0
DRE.US,D,20070607,000000,25.3445,25.5861,24.8909,24.8909,2002756.4749158,0
DRE.US,D,20070608,000000,24.8909,25.1614,24.682,25.1415,2492422.5226421,0
DRE.US,D,20070611,000000,24.9844,24.9844,24.682,24.7536,1214346.5028061,0
DRE.US,D,20070612,000000,24.682,24.8193,24.3448,24.4831,1774979.8537852,0
DRE.US,D,20070613,000000,24.694,25.0719,24.5239,25.0103,1367964.7200488,0
DRE.US,D,20070614,000000,24.8989,24.9844,24.4184,24.5706,953956.1093064,0
DRE.US,D,20070615,000000,24.7924,24.9764,24.6353,24.6999,1078906.7009956,0
DRE.US,D,20070618,000000,24.872,24.9923,24.2086,24.319,1258452.8622448,0
DRE.US,D,20070619,000000,24.1002,24.4702,23.9221,24.4702,1376637.1945535,0
DRE.US,D,20070620,000000,24.5169,24.5239,23.75,23.75,1164878.4106369,0
DRE.US,D,20070621,000000,24.0544,24.1618,23.5959,23.9997,2771036.5740215,0
DRE.US,D,20070622,000000,23.6158,23.9917,23.5899,23.7421,1930254.9499966,0
DRE.US,D,20070625,000000,23.5899,23.8127,23.1562,23.3591,2502516.615388,0
DRE.US,D,20070626,000000,23.391,23.6227,23.2676,23.3591,1521737.767001,0
DRE.US,D,20070627,000000,23.2587,23.7272,23.1562,23.4914,2425517.9911807,0
DRE.US,D,20070628,000000,23.4914,23.8127,23.3661,23.379,1795820.5359098,0
DRE.US,D,20070629,000000,23.5292,23.8316,23.2517,23.4526,1663360.7033123,0
DRE.US,D,20070702,000000,23.4526,24.138,23.4467,24.0624,1417398.6290354,0
DRE.US,D,20070703,000000,24.0544,24.1618,23.7053,23.7938,612496.27670617,0
DRE.US,D,20070705,000000,24.0624,24.2742,23.9072,24.1817,1029094.7662248,0
DRE.US,D,20070706,000000,24.133,24.3379,23.8923,24.1549,807634.99616228,0
DRE.US,D,20070709,000000,24.1618,24.2285,24.0116,24.0753,1249632.5957448,0
DRE.US,D,20070710,000000,23.9718,24.0116,23.5501,23.6486,1284535.6359608,0
